;meta[language=en]
; id      |key(hex)|key(str)| text
2116569156|cb0076ca||Squire's steel sword
2116569157|cb0076cb||Superior Dol Blathanna sword
2116569158|cb0076cc||Tesham Mutna steel sword
2116569159|cb0076cd||The Emmentaler
2116569160|cb0076ce||Tir Tochair blade
2116569161|cb0076cf||Tor Lara
2116569162|cb0076d0||Toussaint Ducal Guard Officer's steel sword
2116569163|cb0076d1||Toussaint Ducal Guardsman's steel sword
2116569164|cb0076e7||Toussaint knight's steel sword
2116569165|cb0076e8||Toussaint steel sword
2116569166|cb0076e9||Ultimatum
2116569167|cb0076ea||Viroledan blade
2116569168|cb0076eb||Vitis
2116569169|cb0076ec||Winter Blade
2116569170|cb0076ed||Winter's Blade
2116569171|cb0076ee||Wolf
2116569172|cb0076ef||Nine-Tailed Vixen Steel Sword
2116569173|a9412c18||Arbitrator
2116569174|a9412c19||Ard'aenye
2116569175|a9412c1a||Barber-Surgeon
2116569176|a9412c1b||Beann'shie
2116569177|a9412c1c||Black Unicorn
2116569178|a9412c1d||Blade from the Bits
2116569179|a9412c1e||Blave
2116569180|a9412c1f||Caerme
2116569181|a9412c20||Deireadh
2116569182|a9412c36||Devine
2116569183|a9412c37||Glory of the North
2116569184|a9412c38||Gláeddyv Blathanna
2116569185|a9412c39||Greatsword of Camelot
2116569186|a9412c3a||Gwyhyr
2116569187|a9412c3b||Headhunter
2116569188|a9412c3c||Hen Gaidth steel sword
2116569189|a9412c3d||Inis
2116569190|a9412c3e||Iris
2116569191|a9412c3f||Longclaw
2116569192|a9412c55||Lune
2116569193|a9412c56||Ofieri kilij
2116569194|a9412c57||Ofieri saber
2116569195|a9412c58||Order of the Flaming Rose sword
2116569196|a9412c59||Princess Xenthia's sword
2116569197|a9412c5a||Tesham Mutna steel sword
2116569198|a9412c5b||The Caretaker's spade
2116569199|a9412c5c||The Emmentaler
2116569200|a9412c5d||Tor Lara
2116569201|a9412c5e||Ultimatum
2116569202|a9412c74||Vitis
2116569203|a9412c75||Winter's Blade
2117171098|a9412c76||Nine-Tailed Vixen Steel Sword
2116569204|61197045||Crossbow
2116569205|61197046||Death From Above
2116569206|61197047||Ofieri crossbow
2116569207|b00dad20||Death From Above
2116569208|b00dad21||Ofieri crossbow
2116569209|22ceae61||Eredin: King of the Wild Hunt
2116569210|22ceae62||Eredin: Commander of the Red Riders
2116569211|22ceae63||Eredin: Destroyer of Worlds
2116569212|22ceae64||Eredin: Bringer of Death
2116569213|22ceae65||Eredin Bréacc Glas: The Treacherous
2116569214|22ceae66||Draug
2116569215|22ceae67||Imlerith
2116569216|22ceae68||Kayran
2116569217|22ceae69||Leshen
2116569218|22ceae7f||Arachas
2116569219|22ceae80||Arachas Behemoth
2116569220|22ceae81||Botchling
2116569221|22ceae82||Celaeno Harpy
2116569222|22ceae83||Cockatrice
2116569223|22ceae84||Crone: Brewess
2116569224|22ceae85||Crone: Weavess
2116569225|22ceae86||Crone: Whispess
2116569226|22ceae87||Earth Elemental
2116569227|22ceae88||Endrega
2116569228|22ceae9e||Fiend
2116569229|22ceae9f||Fire Elemental
2116569230|22ceaea0||Foglet
2116569231|22ceaea1||Forktail
2116569232|22ceaea2||Frightener
2116569233|22ceaea3||Gargoyle
2116569234|22ceaea4||Ghoul
2116569235|22ceaea5||Grave Hag
2116569236|22ceaea6||Griffin
2116569237|22ceaea7||Harpy
2116569238|22ceaebd||Ice Giant
2116569239|22ceaebe||Nekker
2116569240|22ceaebf||Plague Maiden
2116569241|22ceaec0||Toad
2116569242|22ceaec1||Vampire: Bruxa
2116569243|22ceaec2||Vampire: Ekimmara
2116569244|22ceaec3||Vampire: Fleder
2116569245|22ceaec4||Vampire: Garkain
2116569246|22ceaec5||Vampire: Katakan
2116569247|22ceaec6||Werewolf
2116569248|22ceaedc||Wyvern
2116569249|aa91285a||Foltest: King of Temeria
2116569250|aa91285b||Foltest: Lord Commander of the North
2116569251|aa91285c||Foltest: The Siegemaster
2116569252|aa91285d||Foltest: The Steel-Forged
2116569253|aa91285e||Foltest: Son of Medell
2116569254|aa91285f||Esterad Thyssen
2116569255|aa912860||John Natalis
2116569256|aa912861||Philippa Eilhart
2116569257|aa912862||Vernon Roche
2116569258|aa912878||Ballista
2116569259|aa912879||Blue Stripes Commando
2116569260|aa91287a||Catapult
2116569261|aa91287b||Crinfrid Reavers Dragon Hunter
2116569262|aa91287c||Dethmold
2116569263|aa91287d||Dun Banner Medic
2116569264|aa91287e||Kaedweni Siege Expert
2116569265|aa91287f||Keira Metz
2116569266|aa912880||Poor Fucking Infantry
2116569267|aa912881||Prince Stennis
2116569268|aa912897||Redanian Foot Soldier
2116569269|aa912898||Sabrina Glevissig
2116569270|aa912899||Sheldon Skaggs
2116569271|aa91289a||Siege Tower
2116569272|aa91289b||Siegfried of Denesle
2116569273|aa91289c||Sigismund Dijkstra
2116569274|aa91289d||Síle de Tansarville
2116569275|aa91289e||Thaler
2116569276|aa91289f||Trebuchet
2116569277|aa9128a0||Ves
2116569278|aa9128b6||Yarpen Zigrin
2116569279|a46b105e||Cirilla Fiona Elen Riannon
2116569280|a46b105f||Geralt of Rivia
2116569281|a46b1060||Mysterious Elf
2116569282|a46b1061||Triss Merigold
2116569283|a46b1062||Yennefer of Vengerberg
2116569284|a46b1063||Commander's Horn
2116569285|a46b1064||Decoy
2116569286|a46b1065||Scorch
2116569287|a46b1066||Cow
2116569288|a46b107c||Dandelion
2116569289|a46b107d||Emiel Regis Rohellec Terzieff
2116569290|a46b107e||Gaunter O'Dimm
2116569291|a46b107f||Gaunter O'Dimm: Darkness
2116569292|a46b1080||Olgierd von Everec
2116569293|a46b1081||Vesemir
2116569294|a46b1082||Villentretenmerth
2116569295|a46b1083||Zoltan Chivay
2116569296|a46b1084||Biting Frost
2116569297|a46b1085||Clear Weather
2116569298|a46b109b||Impenetrable Fog
2116569299|a46b109c||Skellige Storm
2116569300|a46b109d||Torrential Rain
2116569301|bef78d94||Emhyr var Emreis: His Imperial Majesty
2116569302|bef78d95||Emhyr var Emreis: Emperor of Nilfgaard
2116569303|bef78d96||Emhyr var Emreis: The White Flame
2116569304|bef78d97||Emhyr var Emreis: The Relentless
2116569305|bef78d98||Emhyr var Emreis: Invader of the North
2116569306|bef78d99||Letho of Gulet
2116569307|bef78d9a||Menno Coehoorn
2116569308|bef78d9b||Morvran Voorhis
2116569309|bef78d9c||Tibor Eggebracht
2116569310|bef78db2||Albrich
2116569311|bef78db3||Assire var Anahid
2116569312|bef78db4||Black Infantry Archer
2116569313|bef78db5||Cahir Mawr Dyffryn aep Ceallach
2116569314|bef78db6||Cynthia
2116569315|bef78db7||Etolian Auxiliary Archers
2116569316|bef78db8||Fringilla Vigo
2116569317|bef78db9||Heavy Zerrikanian Fire Scorpion
2116569318|bef78dba||Impera Brigade Guard
2116569319|bef78dbb||Morteisen
2116569320|bef78dd1||Nausicaa Cavalry Rider
2116569321|bef78dd2||Puttkammer
2116569322|bef78dd3||Rainfarn
2116569323|bef78dd4||Renuald aep Matsen
2116569324|bef78dd5||Rotten Mangonel
2116569325|bef78dd6||Shilard Fitz-Oesterlen
2116569326|bef78dd7||Siege Engineer
2116569327|bef78dd8||Siege Technician
2116569328|bef78dd9||Stefan Skellen
2116569329|bef78dda||Sweers
2116569330|bef78df0||Vanhemar
2116569331|bef78df1||Vattier de Rideaux
2116569332|bef78df2||Vreemde
2116569333|bef78df3||Young Emissary
2116569334|bef78df4||Zerrikanian Fire Scorpion
2116569335|da1bc9fb||Francesca Findabair: Pureblood Elf
2116569336|da1bc9fc||Francesca Findabair: Daisy of the Valley
2116569337|da1bc9fd||Francesca Findabair: The Beautiful
2116569338|da1bc9fe||Francesca Findabair: Queen of Dol Blathanna
2116569339|da1bc9ff||Francesca Findabair: Hope of the Aen Seidhe
2116569340|da1bca00||Eithné
2116569341|da1bca01||Iorveth
2116569342|da1bca02||Isengrim Faoiltiarna
2116569343|da1bca03||Saesenthessis
2116569344|da1bca19||Barclay Els
2116569345|da1bca1a||Ciaran aep Easnillien
2116569346|da1bca1b||Dennis Cranmer
2116569347|da1bca1c||Dol Blathanna Archer
2116569348|da1bca1d||Dol Blathanna Scout
2116569349|da1bca1e||Dwarven Skirmisher
2116569350|da1bca1f||Elven Skirmisher
2116569351|da1bca20||Filavandrel aén Fidháil
2116569352|da1bca21||Havekar Healer
2116569353|da1bca22||Havekar Smuggler
2116569354|da1bca38||Ida Emean aep Sivney
2116569355|da1bca39||Mahakaman Defender
2116569356|da1bca3a||Milva
2116569357|da1bca3b||Riordain
2116569358|da1bca3c||Schirrú
2116569359|da1bca3d||Toruviel
2116569360|da1bca3e||Vrihedd Brigade Recruit
2116569361|da1bca3f||Vrihedd Brigade Veteran
2116569362|da1bca40||Yaevinn
2116569363|20752200||Crach an Craite
2116569364|20752201||King Bran
2116569365|20752202||Mardroeme
2116569366|20752203||Cerys
2116569367|20752204||Ermion
2116569368|20752205||Hjalmar
2116569369|20752206||Berserker
2116569370|20752207||Birna Bran
2116569371|20752208||Blueboy Lugos
2116569372|2075221e||Clan Brokvar Archer
2116569373|2075221f||Clan Dimun Pirate
2116569374|20752220||Clan Drummond Shield Maiden
2116569375|20752221||Clan Heymaey Skald
2116569376|20752222||Clan Tordarroch Armorsmith
2116569377|20752223||Clan an Craite Warrior
2116569378|20752224||Donar an Hindar
2116569379|20752225||Draig Bon-Dhu
2116569380|20752226||Holger Blackhand
2116569381|20752227||Kambi
2116569382|2075223d||Light Longship
2116569383|2075223e||Madman Lugos
2116569384|2075223f||Olaf
2116569385|20752240||Svanrige
2116569386|20752241||Udalryk
2116569387|20752242||War Longship
2116569388|20752243||Young Berserker
2116569389|0fef8f8c||Eredin Bréacc Glas
2116569390|0fef8f8d||Ghost in the Tree
2116569391|0fef8f8e||Gaunter O'Dimm
2116569392|0fef8f8f||Unseen Elder
2116569393|0fef8f90||Ge'els
2116569394|0fef8f91||Caranthir Ar-Feiniel
2116569395|0fef8f92||Emiel Regis Rohellec Terzieff
2116569396|0fef8f93||Imlerith
2116569397|0fef8f94||Abaya
2116569398|0fef8faa||Adda
2116569399|0fef8fab||Anabelle
2116569400|0fef8fac||Arachas
2116569401|0fef8fad||Arachas Behemoth
2116569402|0fef8fae||Avallac'h
2116569403|0fef8faf||Blood Moon
2116569404|0fef8fb0||Caretaker
2116569405|0fef8fb1||Cow
2116569406|0fef8fb2||Crone: Brewess
2116569407|0fef8fb3||Crone: Weavess
2116569408|0fef8fc9||Crone: Whispess
2116569409|0fef8fca||Dagon
2116569410|0fef8fcb||Dettlaff van der Eretein
2116569411|0fef8fcc||Draug
2116569412|0fef8fcd||Drowner
2116569413|0fef8fce||Earth Elemental
2116569414|0fef8fcf||Fire Elemental
2116569415|0fef8fd0||Foglet
2116569416|0fef8fd1||Frightener
2116569417|0fef8fd2||Gael
2116569418|0fef8fe8||Ghoul
2116569419|0fef8fe9||Golyat
2116569420|0fef8fea||Harpy
2116569421|0fef8feb||Hubert Rejk
2116569422|0fef8fec||Iris von Everec
2116569423|0fef8fed||Iris' Companions
2116569424|0fef8fee||Kayran
2116569425|0fef8fef||Kiyan
2116569426|0fef8ff0||Morvudd
2116569427|0fef8ff1||Myrhyff
2116569428|0fef9007||Naglfar
2116569429|0fef9008||Nekker
2116569430|0fef9009||Nithral
2116569431|0fef900a||Operator
2116569432|0fef900b||Orianna
2116569433|0fef900c||Queen of the Night
2116569434|0fef900d||Savolla
2116569435|0fef900e||Siren
2116569436|0fef900f||Sleeping Giant
2116569437|0fef9010||Toad Prince
2116569438|0fef9026||Vampire: Alp
2116569439|0fef9027||Vampire: Ekimmara
2116569440|0fef9028||Vampire: Fleder
2116569441|0fef9029||Vampire: Garkain
2116569442|0fef902a||Vampire: Plumard
2116569443|0fef902b||Vran Warrior
2116569444|0fef902c||White Frost
2116569445|0fef902d||Wild Hunt Hound
2116569446|0fef902e||Wild Hunt Navigator
2116569447|0fef902f||Wild Hunt Rider
2116569448|0fef9045||Wild Hunt Warrior
2116569449|0fef9046||Wolf
2116569450|0fef9047||Woodland Spirit
2116569451|0fef9048||Yghern
2116569452|7087bfc9||Azar Javed
2116569453|7087bfca||Geralt of Rivia
2116569454|7087bfcb||Biting Frost
2116569455|7087bfcc||Cirilla Fiona Elen Riannon
2116569456|7087bfcd||Clear Weather
2116569457|7087bfce||Decoy
2116569458|7087bfcf||Eskel
2116569459|7087bfd0||Impenetrable Fog
2116569460|7087bfd1||Lambert
2116569461|7087bfe7||Mardroeme
2116569462|7087bfe8||Professor
2116569463|7087bfe9||Torrential Rain
2116569464|7087bfea||Vesemir
2116569465|7087bfeb||Yennefer of Vengerberg
2116569466|0592fc7f||Morvran Voorhis
2116569467|0592fc80||Emhyr var Emreis
2116569468|0592fc81||Usurper
2116569469|0592fc82||Jan Calveit
2116569470|0592fc83||False Ciri
2116569471|0592fc84||Ardal aep Dahy
2116569472|0592fc85||Anna Henrietta
2116569473|0592fc86||Letho of Gulet
2116569474|0592fc87||Alba Division Spearman
2116569475|0592fc9d||Albrich
2116569476|0592fc9e||Alchemist
2116569477|0592fc9f||Artorius Vigo
2116569478|0592fca0||Assire var Anahid
2116569479|0592fca1||Auckes
2116569480|0592fca2||Black Infantry Archer
2116569481|0592fca3||Cahir Mawr Dyffryn aep Ceallach
2116569482|0592fca4||Cantarella
2116569483|0592fca5||Catriona Plague
2116569484|0592fca6||Cynthia
2116569485|0592fcbc||Damien de la Tour
2116569486|0592fcbd||Ducal Guard
2116569487|0592fcbe||Etolian Auxiliary Archers
2116569488|0592fcbf||Fringilla Vigo
2116569489|0592fcc0||Gregoire de Gorgon
2116569490|0592fcc1||Heavy Zerrikanian Fire Scorpion
2116569491|0592fcc2||Joachim de Wett
2116569492|0592fcc3||Leo Bonhart
2116569493|0592fcc4||Menno Coehoorn
2116569494|0592fcc5||Milton de Peyrac-Peyran
2116569495|0592fcdb||Nausicaa Cavalry Rider
2116569496|0592fcdc||Palmerin de Launfal
2116569497|0592fcdd||Peter Saar Gwynleve
2116569498|0592fcde||Puttkammer
2116569499|0592fcdf||Rainfarn
2116569500|0592fce0||Rience
2116569501|0592fce1||Rotten Mangonel
2116569502|0592fce2||Serrit
2116569503|0592fce3||Shilard Fitz-Oesterlen
2116569504|0592fce4||Siege Engineer
2116569505|0592fcfa||Stefan Skellen
2116569506|0592fcfb||Sweers
2116569507|0592fcfc||Syanna
2116569508|0592fcfd||Tibor Eggebracht
2116569509|0592fcfe||Vanhemar
2116569510|0592fcff||Vattier de Rideaux
2116569511|0592fd00||Vicovaro Medic
2116569512|0592fd01||Vilgefortz
2116569513|0592fd02||Vivienne de Tabris
2116569514|0592fd03||Vreemde
2116569515|0592fd19||Young Emissary
2116569516|0592fd1a||Zerrikanian Fire Scorpion
2116569517|743c0fa6||Brouver Hoog
2116569518|743c0fa7||Eithné
2116569519|743c0fa8||Ithlinne Aegli aep Aevenien
2116569520|743c0fa9||Francesca Findabair
2116569521|743c0faa||Dana Méadbh
2116569522|743c0fab||Iorveth
2116569523|743c0fac||Morénn
2116569524|743c0fad||Saskia
2116569525|743c0fae||Aelirenn
2116569526|743c0fc4||Aglaïs
2116569527|743c0fc5||Barclay Els
2116569528|743c0fc6||Braenn
2116569529|743c0fc7||Brokilon Sentinel
2116569530|743c0fc8||Ciaran aep Easnillien
2116569531|743c0fc9||Dennis Cranmer
2116569532|743c0fca||Dol Blathanna Archer
2116569533|743c0fcb||Dol Blathanna Bomber
2116569534|743c0fcc||Dol Blathanna Scout
2116569535|743c0fcd||Dryad Grovekeeper
2116569536|743c0fe3||Dwarven Chariot
2116569537|743c0fe4||Dwarven Mercenary
2116569538|743c0fe5||Dwarven Skirmisher
2116569539|743c0fe6||Ele'yas
2116569540|743c0fe7||Elven Skirmisher
2116569541|743c0fe8||Fauve
2116569542|743c0fe9||Filavandrel aén Fidháil
2116569543|743c0fea||Forest of Death
2116569544|743c0feb||Half-Elf Hunter
2116569545|743c0fec||Éibhear Hattori
2116569546|743c1002||Havekar Healer
2116569547|743c1003||Havekar Smuggler
2116569548|743c1004||Ida Emean aep Sivney
2116569549|743c1005||Isengrim Faoiltiarna
2116569550|743c1006||Lady Of The Lake
2116569551|743c1007||Mahakaman Defender
2116569552|743c1008||Malena
2116569553|743c1009||Milva
2116569554|743c100a||Nature's Rebuke
2116569555|743c100b||Percival Schuttenbach
2116569556|743c1021||Riordain
2116569557|743c1022||Schirrú
2116569558|743c1023||Sirssa
2116569559|743c1024||Toruviel
2116569560|743c1025||Treant: Boar
2116569561|743c1026||Treant: Mantis
2116569562|743c1027||Vernossiel
2116569563|743c1028||Villentretenmerth
2116569564|743c1029||Vrihedd Brigade Recruit
2116569565|743c102a||Vrihedd Brigade Veteran
2116569566|743c1040||Water Of Brokilon
2116569567|743c1041||Yaevinn
2116569568|8422eac5||Demavend III
2116569569|8422eac6||Foltest
2116569570|8422eac7||Calanthe
2116569571|8422eac8||Henselt
2116569572|8422eac9||Radovid V
2116569573|8422eaca||John Natalis
2116569574|8422eacb||Olgierd von Everec
2116569575|8422eacc||Philippa Eilhart
2116569576|8422eacd||Prince Anséis
2116569577|8422eae3||Ballista
2116569578|8422eae4||Beggar
2116569579|8422eae5||Bloody Baron
2116569580|8422eae6||Blue Stripes Commando
2116569581|8422eae7||Boris
2116569582|8422eae8||Botchling
2116569583|8422eae9||Caleb Menge
2116569584|8422eaea||Carlo Varese
2116569585|8422eaeb||Catapult
2116569586|8422eaec||Cleric of the Flaming Rose
2116569587|8422eb02||Crinfrid Reavers Dragon Hunter
2116569588|8422eb03||Crownsplitter Thug
2116569589|8422eb04||Cutup Lackey
2116569590|8422eb05||Dandelion
2116569591|8422eb06||Dethmold
2116569592|8422eb07||Sigismund Dijkstra
2116569593|8422eb08||Dun Banner Medic
2116569594|8422eb09||Igor The Hook
2116569595|8422eb0a||Jacques de Aldersberg
2116569596|8422eb0b||Kaedweni Siege Expert
2116569597|8422eb21||Kaedweni Siege Support
2116569598|8422eb22||Keira Metz
2116569599|8422eb23||King of Beggars
2116569600|8422eb24||Knight of the Flaming Rose
2116569601|8422eb25||Lebioda
2116569602|8422eb26||Merigold's Hailstorm
2116569603|8422eb27||Nathaniel Pastodi
2116569604|8422eb28||Passiflora Peaches
2116569605|8422eb29||Poor Fucking Infantry
2116569606|8422eb2a||Redanian Foot Soldier
2116569607|8422eb40||Sabrina Glevissig
2116569608|8422eb41||Shani
2116569609|8422eb42||Sheldon Skaggs
2116569610|8422eb43||Siege Tower
2116569611|8422eb44||Síle de Tansarville
2116569612|8422eb45||Prince Stennis
2116569613|8422eb46||Tatterwing
2116569614|8422eb47||Thaler
2116569615|8422eb48||Trebuchet
2116569616|8422eb49||Triss Merigold
2116569617|8422eb5f||Vernon Roche
2116569618|8422eb60||Ves
2116569619|8422eb61||Vincent Meis
2116569620|8422eb62||Vissegerd
2116569621|8422eb63||Whoreson Junior
2116569622|8422eb64||Witch Hunter
2116569623|8422eb65||Yarpen Zigrin
2116569624|8422eb66||Zoltan Chivay
2116569625|00b28feb||Bran Tuirseach
2116569626|00b28fec||Crach an Craite
2116569627|00b28fed||Harald the Cripple
2116569628|00b28fee||Eist Tuirseach
2116569629|00b28fef||Cerys an Craite
2116569630|00b28ff0||Hjalmar
2116569631|00b28ff1||Kambi
2116569632|00b28ff2||Tyr
2116569633|00b28ff3||Clan an Craite Marauder
2116569634|00b29009||Clan an Craite Warrior
2116569635|00b2900a||Clan an Craite Whaler
2116569636|00b2900b||Artis
2116569637|00b2900c||Athak Akydalv
2116569638|00b2900d||Birna Bran
2116569639|00b2900e||Holger Blackhand
2116569640|00b2900f||Blueboy Lugos
2116569641|00b29010||Boatbuilders
2116569642|00b29011||Clan Brokvar Archer
2116569643|00b29012||Cave of Dreams
2116569644|00b29028||Clan Dimun Captain
2116569645|00b29029||Clan Dimun Corsair
2116569646|00b2902a||Clan Dimun Smuggler
2116569647|00b2902b||Djenge Frett
2116569648|00b2902c||Donar an Hindar
2116569649|00b2902d||Draig Bon-Dhu
2116569650|00b2902e||Clan Drummond Shield Maiden
2116569651|00b2902f||Ermion
2116569652|00b29030||Clan Heymaey Flaminica
2116569653|00b29031||Clan Heymaey Skald
2116569654|00b29047||Harald Houndsnout
2116569655|00b29048||Jutta an Dimun
2116569656|00b29049||Knut the Callous
2116569657|00b2904a||Light Longship
2116569658|00b2904b||Lytta Neyd
2116569659|00b2904c||Madman Lugos
2116569660|00b2904d||Morkvarg
2116569661|00b2904e||Olaf
2116569662|00b2904f||Priestess of Freya
2116569663|00b29050||Ragh Nar Roog
2116569664|00b29066||Skellige Storm
2116569665|00b29067||Skjall
2116569666|00b29068||Sukrus
2116569667|00b29069||Svalblod
2116569668|00b2906a||Svanrige Tuirseach
2116569669|00b2906b||Clan Tordarroch Armorsmith
2116569670|00b2906c||Clan Tuirseach Skirmisher
2116569671|00b2906d||Udalryk
2116569672|00b2906e||Vabjorn
2116569673|00b2906f||Vildkaarl Butcher
2116569674|00b29085||Vildkaarl Ravager
2116569675|00b29086||War Longship
2116569676|00b29087||Yoana
2116569677|bd5b83c6|| Sezon Burz Item(DYNAMC_REPLACE)
2116569678|af3cb9af||Sezon Burz Leather Jacket
2116569679|af3cb9b0||Sezon Burz Leather Trousers
2116569680|af3cb9b1||Sezon Burz Leather Gloves
2116569681|af3cb9b2||Sezon Burz Leather Boots
2116569682|af3cb9b3||Sezon Burz Silver Sword
2116569683|af3cb9b4||Sezon Burz Steel Sword
2116569684|af3cb9b5||Sezon Burz Crossbow
2116569685|22f61d00|| "Coś Więcej" Item(DYNAMC_REPLACE)
2116569686|7109de35||"Coś Więcej" Leather Jacket
2116569687|7109de36||"Coś Więcej" Gloves
2116569688|7109de37||"Coś Więcej" Pants
2116569689|7109de38||"Coś Więcej" Boots
2116569690|7109de39||"Coś Więcej" Steel Sword
2116569691|7109de3a||"Coś Więcej" Silver Sword
2116569692|7109de3b||Mahakaman Rune Sihil
2116569693|b049e098|| W3EE Item(DYNAMC_REPLACE)
2116569694|c3cee3d8||Gothic Plate Armor
2116569695|c3cee3d9||Gothic Plate Gauntlets
2116569696|c3cee3da||Gothic Plate Greaves
2116569697|c3cee3db||Gothic Plate Helm
2116569698|c3cee3dc||Gothic Plate Sabatons
2116569699|a71e4d44||Meteorite Silver Plate Armor
2116569700|a71e4d45||Meteorite Silver Plate Gauntlets
2116569701|a71e4d46||Meteorite Silver Plate Greaves
2116569702|a71e4d47||Meteorite Silver Plate Helm
2116569703|a71e4d48||Meteorite Silver Plate Sabatons
2116569704|30804ecd||Dimeritium Alloy Plate Armor
2116569705|30804ece||Dimeritium Alloy Plate Gauntlets
2116569706|30804ecf||Dimeritium Alloy Plate Greaves
2116569707|30804ed0||Dimeritium Alloy Plate Helm
2116569708|30804ed1||Dimeritium Alloy Plate Sabatons
2116569709|1900718d||New Moon Armor
2116569710|1900718e||New Moon Boots
2116569711|1900718f||New Moon Gauntlets
2116569712|19007190||New Moon Trousers
2116569713|ac248300||Nilfgaardian Armor
2116569714|ac248301||Nilfgaardian Boots
2116569715|ac248302||Nilfgaardian Gauntlets
2116569716|ac248303||Nilfgaardian Trousers
2116569717|0e7a2225||Temerian Armor
2116569718|0e7a2226||Temerian Boots
2116569719|0e7a2227||Temerian Gauntlets
2116569720|0e7a2228||Temerian Trousers
2116569721|95762b45||Undvik Armor
2116569722|95762b46||Undvik Boots
2116569723|95762b47||Undvik Gauntlets
2116569724|95762b48||Undvik Trousers
2116569725|34050d21||Tesham Mutna Armor
2116569726|34050d22||Tesham Mutna Boots
2116569727|34050d23||Tesham Mutna Gauntlets
2116569728|34050d24||Tesham Mutna Mask
2116569729|34050d25||Tesham Mutna Trousers
2116569730|a0cc9514||Hen Gaidth Armor
2116569731|a0cc9515||Hen Gaidth Boots
2116569732|a0cc9516||Hen Gaidth Gauntlets
2116569733|a0cc9517||Hen Gaidth Mask
2116569734|a0cc9518||Hen Gaidth Trousers
2116569735|c8ccdac8||Ofieri scale armor
2116569736|c8ccdac9||Ofieri Boots
2116569737|c8ccdaca||Ofieri Gauntlets
2116569738|c8ccdacb||Ofieri Sharovary
2116569739|aa3d4c89||Forgotten Wolven Armor
2116569740|aa3d4c8a||Forgotten Wolven Boots
2116569741|aa3d4c8b||Forgotten Wolven Gauntlets
2116569742|aa3d4c8c||Forgotten Wolven Trousers
2116569743|aa3d4c8d||Forgotten Wolven Steel Sword
2116569744|aa3d4c8e||Forgotten Wolven Silver Sword
2116569745|c2b97ebc||White Tiger of the West Armor
2116569746|c2b97ebd||White Tiger of the West Boots
2116569747|c2b97ebe||White Tiger of the West Vambraces
2116569748|c2b97ebf||White Tiger of the West Trousers
2116569749|9b454ce8||Armor of a Thousand Flowers
2116569750|9b454ce9||Boots of a Thousand Flowers
2116569751|9b454cea||Gauntlets of a Thousand Flowers
2116569752|9b454ceb||Trousers of a Thousand Flowers
2116569753|9b454cec||Sword of a Thousand Flowers
2116569754|9b454ced||White Widow of the Valley of Flowers
2116569755|12b012e1|| Shades of Iron Item(DYNAMC_REPLACE)
2116569756|a2f5ac22||Berserker Armor
2116569757|a2f5ac23||Berserker Greaves
2116569758|a2f5ac24||Berserker Gauntlets
2116569759|a2f5ac25||Berserker Pants
2116569760|a2f5ac26||Berserker Cage
2116569761|a2f5ac27||Berserker Helm
2116569762|92b87c5d||Bismarck Knight Armor
2116569763|92b87c5e||Bismarck Knight Greaves
2116569764|92b87c5f||Bismarck Knight Gauntlets
2116569765|92b87c60||Bismarck Knight Cuisses Plates
2116569766|92b87c61||Bismarck Helm
2116569767|06f39e4f||Blood Hunter's Coat
2116569768|06f39e50||Blood Hunter's Boots
2116569769|06f39e51||Blood Hunter's Gloves
2116569770|06f39e52||Blood Hunter's Pants
2116569771|06f39e53||Blood Hunter's Hat
2116569772|06f39e54||Blood Hunter's Mask
2116569773|98cca8e0||Crow-feathered Hunter Garb
2116569774|98cca8e1||Crow-feathered Hunter Boots
2116569775|98cca8e2||Crow-feathered Hunter Gloves
2116569776|98cca8e3||Crow-feathered Hunter Pants
2116569777|98cca8e4||Beak Mask
2116569778|e8bba146||Fallen Knight Armor
2116569779|e8bba147||Fallen Knight Greaves
2116569780|e8bba148||Fallen Knight Gauntlets
2116569781|e8bba149||Fallen Knight Leg Guards
2116569782|e8bba14a||Fallen Knight Helm
2116569783|e87ff381||Faraam Armor
2116569784|e87ff382||Faraam Boots
2116569785|e87ff383||Faraam Gauntlets
2116569786|e87ff384||Faraam Pants
2116569787|e87ff385||Faraam Helm
2116569788|7b2439fe||Headtaker Coat
2116569789|7b2439ff||Headtaker Boots
2116569790|7b243a00||Headtaker Gloves
2116569791|7b243a01||Headtaker Pants
2116569792|7b243a02||Headtaker Mask
2116569793|7690a066||Hitokiri Raiment
2116569794|7690a067||Hitokiri Boots
2116569795|7690a068||Hitokiri Claws
2116569796|7690a069||Hitokiri Pants
2116569797|7690a06a||Hitokiri Visage
2116569798|231c66b2||Kara Armor
2116569799|231c66b3||Kara Boots
2116569800|231c66b4||Kara Gauntlets
2116569801|231c66b5||Kara Pants
2116569802|231c66b6||Kara Hat
2116569803|5395b97b||Lionhunter Garb
2116569804|5395b97c||Lionhunter Boots
2116569805|5395b97d||Lionhunter Gauntlets
2116569806|5395b97e||Lionhunter Pants
2116569807|5395b97f||Lionhunter Silver Mask
2116569808|645f07b2||Master Assassin Garb
2116569809|645f07b3||Master Assassin Boots
2116569810|645f07b4||Master Assassin Bracer
2116569811|645f07b5||Master Assassin Pants
2116569812|645f07b6||Master Assassin Hood
2116569813|181c7f02||Old Hunter's Garb
2116569814|181c7f03||Old Hunter's Boots
2116569815|181c7f04||Old Hunter's Gloves
2116569816|181c7f05||Old Hunter's Pants
